Wavenumber,WD23MI02,WD33MI03,SH55MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,WD70MI01B,WD12MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,VS73MI02,SH63MI24
1344.163,0.000790327,-2.01E-06,4.88E-05,-0.000200561,0.000291025,0.001044564,5.68E-05,-0.000143697,-3.75E-05,-0.000858023,4.08E-05,-0.000156412,-0.000638763,0.002882198,-0.000713999,0.000850732,1.30E-05,-0.000442437,-0.000212032,-0.000387219,0.000100154,0.000568684,0.000133902,0.000372911,0.000179722,-0.00115302,0.000314417,-4.45E-05,-3.36E-05,0.000501095,0.000261414,0.0009782,-9.26E-05,0.000425854,-0.000634777,0.000215312,-0.000392489,3.57E-05,0.000584761,0.000395702,0.000857042,0.000544324
1346.092,0.001665867,6.59E-05,-0.000171176,-0.000127295,0.000224004,0.001000342,-3.13E-05,-0.000557322,-3.89E-05,-0.000677089,1.30E-05,-0.00014731,-0.0008647,0.001175752,-0.000659637,0.001052711,0.000204532,-0.000431038,-0.000219608,-0.000363551,1.71E-05,0.000378524,4.33E-05,0.000271201,8.58E-05,-0.000981562,0.000154186,-0.000273241,-1.29E-05,0.000571303,0.000383595,1.14E-05,-0.000606349,0.000488975,-0.000761383,0.000231178,-0.000597089,6.18E-05,0.000439707,0.000318302,0.000283136,0.000483071
1348.021,0.001236875,8.54E-05,-0.000310945,4.90E-05,0.000224792,0.000797968,-4.66E-05,-0.00069839,-8.07E-05,-0.000213294,-2.61E-05,-0.000273863,-0.001028646,-8.27E-05,-0.000391138,0.000933999,0.000141197,-0.000280259,-0.000191171,-0.000238595,-9.88E-06,0.000328746,-2.54E-05,0.000644859,6.07E-05,-0.000506794,4.94E-05,-0.000433954,5.49E-05,0.000452827,0.000506674,-6.52E-05,-0.00092609,0.000519552,-0.000810956,0.000267731,-0.000722709,0.000106425,0.00024437,0.000239432,-0.000273918,0.000356124
1349.949,-0.000343236,0.000183339,-0.00039552,0.000157237,0.000201189,0.000583572,-0.000114642,-0.00023874,-4.81E-05,0.000180208,-3.11E-05,-0.000432963,-0.001031216,-0.001160609,-0.0001196,0.000605051,-0.000207261,-0.000111096,-0.000140093,-6.30E-05,1.07E-05,0.000239375,-6.92E-05,0.000527563,5.99E-05,0.000190506,-8.87E-05,-0.000351341,9.16E-05,0.000320507,0.000573573,0.000313609,-0.00093342,0.00048846,-0.000804208,0.000198615,-0.000564247,0.000187242,0.000249082,0.00013881,-0.000753915,0.000177769
1351.877,-0.001857441,0.000223956,-0.000387507,0.000219132,0.000137407,0.000254112,-0.000221868,2.60E-05,0.000128634,0.000359203,4.37E-05,-0.000378041,-0.000764945,-0.001783235,9.35E-05,0.000190985,-0.000402418,6.23E-05,-7.43E-05,0.000141784,-3.51E-05,1.80E-05,-7.35E-05,-0.000563657,6.40E-05,0.000796277,-0.000200605,-7.67E-05,0.000146128,0.000296802,0.000549942,-0.00012263,-0.000783136,0.000379666,-0.000620415,0.000135915,-0.000173109,0.000287204,0.000277924,-3.02E-05,-0.001053519,0.000107822
1353.806,-0.002449164,1.54E-05,-0.000369535,0.000236744,-5.11E-06,-0.000151068,-0.000289179,-0.000312935,0.00020486,0.000524106,0.000104758,-0.000179142,-0.000395999,-0.002030886,0.000219657,-0.000284637,-0.000281662,0.000204582,-3.33E-05,0.000277122,-8.58E-05,-0.000253869,-0.000100139,-0.000819389,-4.67E-05,0.001191872,-0.000309344,-3.06E-06,0.000148693,0.000314818,0.000424545,-0.000585633,-0.00063103,0.000123927,-0.000342293,-1.94E-05,0.00013809,0.000347406,3.13E-06,-0.00018423,-0.001199747,3.68E-06
1355.734,-0.001628787,-0.000289224,-0.000273734,4.64E-05,-0.000139256,-0.000518031,-0.000294302,-0.000534638,0.000253185,0.000787788,0.000108337,3.15E-05,4.63E-05,-0.001834859,0.000328871,-0.000539805,0.000216749,0.000311859,-2.85E-05,0.000401026,-0.000107987,-0.000390236,-0.000183505,-0.000106236,-0.000197673,0.001568645,-0.000431086,-4.56E-05,6.94E-05,0.000148822,0.000278041,-0.000451128,-0.000495041,-0.000128897,-7.17E-05,-0.000149061,0.000364982,0.000402132,-0.000476262,-0.000314185,-0.001098565,-0.000140914
1357.663,-0.001229031,-0.000382562,-0.000172543,-0.000208903,-0.000274972,-0.000807436,-0.000240701,-0.000584478,0.000277736,0.00083301,6.76E-05,0.000169171,0.000383625,-0.001512783,0.000400282,-0.00051893,0.000259956,0.000257387,-6.01E-05,0.000467014,-0.000174714,-0.000417965,-0.000305803,-0.000220355,-0.000266007,0.001814476,-0.000542621,-0.000189691,-7.16E-05,-5.33E-05,0.00010119,-0.000794839,-0.000439569,-0.000353033,0.00010851,-0.000306389,0.000482688,0.000400384,-0.000808751,-0.000449556,-0.000910676,-0.000248291
1359.591,-0.002529957,-0.000197741,6.42E-06,-0.000269213,-0.000270225,-0.000935981,-0.000155636,-0.000526657,0.00027449,0.000741786,7.50E-05,0.000182946,0.000694016,-0.000912296,0.000552144,-0.000565061,0.000120451,0.000248884,-5.87E-05,0.000518672,-9.94E-05,-0.000292325,-0.000327222,-0.001002507,-0.000192148,0.001728972,-0.000486892,-0.000372797,-0.000106188,-0.000125438,-2.88E-05,-0.001392643,-0.00019986,-0.000429998,0.000330133,-0.000314513,0.000660867,0.000340042,-0.000837805,-0.000339516,-0.000613907,-0.000187387
1361.52,-0.001955028,-1.09E-05,0.000199875,-0.000265923,-0.000250048,-0.000884836,-4.28E-05,-0.000507201,0.000206551,0.000429196,0.000126792,0.000134891,0.000879954,-0.000520261,0.000615781,-0.000554033,0.000283107,0.000334625,-5.99E-05,0.000516453,5.10E-06,-0.000169332,-0.00027391,-0.000431,-0.000104602,0.001326028,-0.000338347,-0.00052186,-3.53E-05,-0.000265018,-0.000144109,-0.001711425,0.00018919,-0.000479202,0.000552726,-0.000373284,0.000769683,0.000258366,-0.000481091,-0.000107042,-0.000334517,-0.000136264
1363.448,0.000343793,0.000135728,0.000402435,-0.000294738,-0.000219179,-0.000645118,0.000104049,-0.000315399,0.000134782,-2.21E-05,0.000170719,0.000130937,0.000947273,-0.000114018,0.00065303,-0.000197178,0.000637229,0.000354063,-6.41E-05,0.000496351,-3.00E-05,-5.64E-05,-0.000185097,0.000398115,-3.82E-05,0.000716259,-0.000211088,-0.000500198,3.28E-06,-0.00045042,-0.000259039,0.00077262,0.000522756,-0.000548839,0.000774223,-0.000366818,0.000688796,0.000192994,-8.84E-05,0.000109005,-1.50E-05,-0.000106782
1365.377,0.000469192,0.000197428,0.000512752,-0.000309625,-0.000222594,-0.000392694,0.00016818,-0.000145053,2.13E-05,-0.000487321,0.000158592,9.19E-05,0.000880189,0.000519139,0.0005033,0.000295573,0.000518616,0.00021401,-7.17E-05,0.000414158,-0.000123633,-5.89E-05,-8.87E-05,0.00045778,-2.70E-05,-0.000194189,-8.53E-05,-0.000520823,-7.89E-05,-0.000537251,-0.000379311,0.001902318,0.000742088,-0.000578396,0.00087849,-0.000220099,0.000433363,0.000130729,0.000244118,0.000352193,0.000232805,-0.000226094
1367.305,0.00085359,0.000184694,0.000554989,-0.00027024,-0.000184453,-2.11E-05,0.000192246,-0.000110703,-5.22E-05,-0.000758351,0.000186595,0.000186414,0.000687822,0.001455976,0.000292404,0.000733157,0.000186416,7.36E-05,-2.85E-05,0.000317863,-0.000187954,-0.000189405,2.04E-05,0.000377785,-5.34E-05,-0.000960805,0.00010093,-0.000540805,-0.000122487,-0.000543842,-0.000428425,0.000561522,0.00093081,-0.000477169,0.00089859,9.90E-06,0.000175723,8.97E-05,0.000524166,0.00060969,0.000491273,-0.000138247
1369.234,0.001625953,0.000272929,0.000480443,-0.000206605,-0.000162736,0.000405816,0.000220212,-6.58E-07,-9.28E-05,-0.000985809,0.000185286,0.000409881,0.000390202,0.002151697,0.00014812,0.001094181,-0.000209315,-6.13E-06,1.37E-05,0.000186388,-0.000221948,-0.000247968,0.000143837,0.000449691,-0.000114101,-0.001462506,0.000279776,-0.000373542,-1.00E-04,-0.000464907,-0.000427185,0.000609124,0.000878717,-0.000309579,0.000825277,0.000212089,-0.000104098,-1.22E-06,0.000631799,0.0007499,0.000657878,1.43E-05
1371.162,0.000526566,0.000373881,0.000412984,-0.000135861,-7.08E-05,0.000790036,0.000221081,0.000330593,-0.000151449,-0.000986222,0.000129952,0.000606273,0.00010791,0.001907379,7.36E-05,0.001355162,-0.000679975,1.03E-05,4.41E-05,4.45E-05,-0.000210094,-0.000158457,0.000288744,-0.000719507,-8.75E-05,-0.00159602,0.000440176,-0.000140437,-2.88E-05,-0.000223873,-0.000370668,0.000125372,0.000683205,-5.13E-05,0.000651148,0.00043847,-0.000288194,-0.000102618,0.000530087,0.000733904,0.00077079,0.000115378
1373.091,0.001397246,0.000210738,0.000338169,-4.44E-05,4.48E-05,0.001018925,0.000253819,0.000404542,-0.000265431,-0.000686616,7.57E-05,0.000672145,-0.000188239,0.000878049,-0.000135574,0.001263306,-0.00092103,6.95E-05,7.60E-05,-0.000111433,-0.000207623,-0.000217574,0.000408822,-0.000352455,2.25E-05,-0.001416172,0.000575279,8.14E-05,0.000111859,-9.57E-05,-0.000264441,-0.000150822,0.00043906,0.000255187,0.000371661,0.000591345,-0.000421133,-0.000199632,0.000401249,0.000515266,0.00078832,1.83E-05
1375.019,0.00325081,6.75E-05,0.000287426,8.60E-05,0.000184742,0.001162652,0.000292224,0.00063702,-0.0002923,-0.00026004,6.58E-05,0.000534743,-0.000431412,0.000110808,-0.000368028,0.000803709,-0.000660569,0.000132241,0.000143259,-0.000211751,-9.61E-05,-0.000146182,0.000480711,0.000935734,0.000151491,-0.001012973,0.00070428,0.000557803,0.00023809,-5.34E-05,-0.00010481,0.000824071,0.000324008,0.000538967,7.42E-05,0.000716892,-0.000466455,-0.000212211,0.000420293,0.00028844,0.000813178,2.36E-06
1376.948,0.002916525,0.000114368,0.000134121,0.000144371,0.000202813,0.001155127,0.000205532,0.000706502,-0.000206865,-5.03E-05,3.06E-06,0.000412038,-0.000651046,-0.000704222,-0.00058688,0.000187074,-0.000379287,6.04E-05,0.000195002,-0.000307672,3.02E-05,-0.000112766,0.000477964,0.000836321,0.000101415,-0.000620433,0.000696579,0.000951898,0.000259536,-6.74E-05,-1.35E-05,0.00059889,0.000258408,0.000658632,-0.000238606,0.000692962,-0.00044998,-0.000222323,0.00045279,-1.46E-05,0.000709078,-0.000102343
1378.876,0.001411291,9.93E-05,-4.95E-05,0.000102549,0.000163825,0.000793432,0.00010936,0.000468887,-6.93E-05,1.17E-05,-8.82E-05,0.000415815,-0.00072916,-0.001323491,-0.000741696,-0.000616562,-0.000247431,-9.34E-05,0.000244485,-0.000398412,1.70E-05,-0.00018545,0.0004267,0.000508461,-3.81E-05,-0.000192978,0.000608327,0.001037316,0.000292344,-6.43E-05,3.43E-05,0.000134583,4.63E-06,0.000686294,-0.000470494,0.000597427,-0.000374954,-0.000256857,0.000435797,-0.000317169,0.000516231,-0.00020357
1380.805,0.000900774,5.33E-05,-0.000188998,0.000132677,0.000148858,0.000311651,9.69E-05,0.000533621,-1.24E-05,0.000207284,-0.00017341,0.000336997,-0.00061067,-0.001561609,-0.000833805,-0.001293668,-8.66E-05,-0.000191612,0.000285017,-0.000472549,4.57E-05,-0.00013591,0.000341434,0.000304869,-0.000104412,0.000327812,0.000476862,0.000999404,0.000354855,0.000191129,0.000133153,0.0004018,-0.000313199,0.000694709,-0.000581682,0.000356586,-0.00033998,-0.00031866,0.000292841,-0.000520977,0.000300942,-0.000216989
1382.733,-0.000320802,2.12E-05,-0.000236819,0.000182795,0.000203807,-5.26E-05,0.000105579,0.000751618,8.03E-05,0.000562434,-0.000187687,0.000158388,-0.000343415,-0.001415316,-0.00075266,-0.001440105,0.00020858,-0.000182973,0.000310162,-0.000461213,0.000209221,0.000104296,0.000194684,-0.000321288,-8.14E-05,0.00069818,0.000307501,0.000963139,0.000363087,0.000364355,0.00026394,-0.000339949,-0.000524471,0.000670749,-0.000598652,8.78E-05,-0.000218441,-0.000304369,-8.77E-06,-0.000671967,0.000127109,-9.25E-06
1384.662,-0.002692723,4.67E-05,-0.000318292,0.000143252,0.000222854,-0.00042365,5.66E-05,0.000598051,0.000149909,0.000797249,-0.000204012,-0.000103763,-0.000228279,-0.000968496,-0.000514734,-0.001267622,0.000375407,-0.000266819,0.000261476,-0.000448855,0.000301415,0.000274018,3.62E-05,-0.001455654,-9.99E-05,0.000704052,9.69E-05,0.000743322,0.00028449,0.000357712,0.000308372,-0.001502888,-0.000658161,0.00050399,-0.000650228,-0.000210263,-5.28E-05,-0.000260489,-0.000269294,-0.000810808,-0.000176242,0.000252187
1386.59,-0.00249758,0.000218035,-0.000342978,0.000216126,0.000284776,-0.000684829,-3.75E-05,0.000366921,0.000194318,0.000899855,-0.000125859,-0.000437667,-0.000155864,-0.000139857,-8.60E-05,-0.001162104,0.000877537,-0.000338162,0.000195342,-0.000385983,0.000397369,0.000461574,-4.25E-05,-0.000776744,-8.99E-05,0.000441938,-7.44E-05,0.000375978,0.000213951,0.00037647,0.000339079,-0.001085022,-0.000675532,0.000288667,-0.000602429,-0.000462477,0.000260147,-0.000187679,-0.000278297,-0.000802208,-0.000471366,0.000569299
1388.519,-0.000695572,0.000211419,-0.000358431,0.000203844,0.000234301,-0.000887093,-0.000183001,-0.000126707,0.000219127,0.000695007,-5.71E-05,-0.000656129,-0.00010769,0.000288625,9.39E-05,-0.001022613,0.001353777,-0.000369255,0.000117168,-0.000312614,0.000394196,0.000467003,-0.000126664,0.000554553,-0.000115018,0.000194168,-0.000305669,-6.45E-05,7.70E-05,0.000302916,0.000310893,0.000602164,-0.000638132,-5.58E-05,-0.000568911,-0.000746332,0.000417361,-0.000104718,-8.58E-05,-0.000825997,-0.000736178,0.000741543
1390.447,-0.000976057,3.38E-05,-0.000338023,2.13E-05,0.000134979,-0.001001632,-0.000292366,-0.000524333,0.000227201,0.000375083,-4.27E-05,-0.000757108,7.17E-05,0.000674171,0.000205461,-0.000682545,0.00132559,-0.000412496,5.50E-05,-0.000201172,0.000312803,0.000271873,-0.000214773,-5.76E-05,-0.000106216,0.000146388,-0.000541403,-0.000395283,-0.000137949,0.000214997,0.000254937,0.000864826,-0.000636152,-0.000412393,-0.000507346,-0.000882188,0.000418964,-2.85E-05,5.46E-05,-0.000824527,-0.000900918,0.000744031
1392.376,-0.003832055,-0.000132983,-0.000320022,-0.000107255,6.75E-05,-0.000990888,-0.000408539,-0.000681387,0.000217152,8.94E-05,-5.04E-05,-0.000726086,0.000257019,0.00081067,0.000270282,-0.000308183,0.000719634,-0.00039727,1.90E-05,-8.79E-05,0.000231646,0.000157927,-0.000319018,-0.001804381,-7.97E-05,0.00011999,-0.000711611,-0.000655845,-0.000329245,0.000166838,0.000197241,-0.002064858,-0.000536475,-0.000693156,-0.000383776,-0.000868824,0.000434272,4.20E-05,7.53E-05,-0.000541209,-0.001027862,0.000511443
1394.304,-0.002040744,-0.000199279,-0.000272195,-0.000179581,3.96E-05,-0.000797333,-0.000463049,-0.000759129,0.000178669,-0.000185812,-4.16E-05,-0.000547158,0.00041646,0.000715466,0.000427424,0.000207129,0.000166291,-0.000220152,-6.31E-07,4.55E-05,9.13E-05,4.89E-05,-0.000424803,-0.000660543,-7.86E-05,2.28E-05,-0.000821158,-0.000831111,-0.000428805,0.000120273,0.000138597,-0.001278443,-0.000370141,-0.000885311,-0.000266164,-0.000710286,0.000370271,0.000108492,4.87E-06,-0.000141055,-0.001021394,0.000323056
1396.233,0.000178896,-0.000208749,-0.000212535,-0.00017164,-9.65E-06,-0.000482737,-0.000401645,-0.000836962,9.76E-05,-0.000443363,-6.23E-05,-0.000468545,0.000502004,0.000801696,0.000588058,0.00072373,-0.000415594,4.29E-06,-4.90E-05,0.000177979,-8.59E-05,-3.13E-05,-0.000480556,0.000659488,-2.34E-05,-0.000135112,-0.000865743,-0.000889789,-0.000451092,0.000109042,8.62E-05,0.000215447,-0.000262271,-0.000993248,-0.00017807,-0.000444319,0.000245222,0.000123345,-0.00013543,0.000226201,-0.000932962,0.000110624
1398.161,0.000852123,-0.000236311,-7.47E-05,-9.84E-05,-1.73E-05,-0.00016902,-0.000296184,-0.000839604,3.61E-05,-0.000463736,-4.37E-05,-0.000398631,0.000516653,0.000630477,0.000703361,0.000981221,-0.000671989,0.000263518,-9.09E-05,0.000319137,-0.000231192,-5.73E-05,-0.000419034,0.00065095,0.000150494,-0.000190907,-0.000767826,-0.000754273,-0.000397287,0.000142065,4.93E-05,0.000878401,-9.17E-05,-0.000899337,-6.99E-05,-3.04E-05,0.000225018,0.000151163,-0.000290834,0.00053894,-0.000682035,-0.000160975
1400.09,0.002026097,-0.000284588,0.000102044,-2.88E-05,-4.46E-05,9.47E-05,-0.000130327,-0.000706347,-3.85E-05,-0.000422839,3.42E-05,-0.000256173,0.000483957,0.000304413,0.000703134,0.001032674,-0.000539067,0.000507393,-0.000100148,0.000424156,-0.00035044,-0.000139468,-0.000334835,0.000974662,0.000303359,-9.51E-05,-0.000541807,-0.000550301,-0.000302974,6.66E-05,2.67E-05,0.001628245,0.000124818,-0.00064427,6.53E-05,0.000371082,0.000184642,0.000199625,-0.000361904,0.000723792,-0.000278524,-0.00047121
1402.018,0.000656586,-0.000187812,0.000302632,7.19E-05,-6.63E-05,0.000309179,6.74E-05,-0.000223066,-5.56E-05,-0.00040511,7.26E-05,-0.000105654,0.000435108,0.000189841,0.000599289,0.000975814,-0.000142219,0.000633595,-7.80E-05,0.000489551,-0.000348749,-0.000113963,-0.000259511,0.000499828,0.000373148,2.88E-05,-0.000216255,-0.000234022,-0.00020938,8.31E-06,1.82E-05,0.000873761,0.000450673,-0.00035156,0.00030472,0.000750389,0.000118973,0.000229371,-0.000454438,0.00087962,0.000209105,-0.000642392
1403.947,0.000759837,3.79E-05,0.000431317,0.000249777,-0.000103412,0.000467258,0.000251453,0.000393508,-8.63E-05,-0.00041652,4.82E-05,3.65E-05,0.000383234,-0.000644552,0.000387993,0.00072843,-6.04E-06,0.000638076,-6.64E-05,0.00050328,-0.000231012,-7.14E-05,-0.000137926,0.000807392,0.000388849,0.000244468,0.000111477,-1.38E-05,-0.000104794,7.47E-05,4.64E-06,0.0001115,0.000652992,-3.04E-05,0.00059468,0.000975968,-1.12E-05,0.000176713,-0.000500683,0.001075153,0.00058139,-0.000801609
1405.875,0.001220295,0.000305781,0.000581941,0.000554321,-4.74E-05,0.00073053,0.000467095,0.001038899,-9.29E-05,-0.000329573,8.40E-05,0.000246926,0.000396177,-0.001526554,0.000281818,0.000418784,-5.76E-05,0.000671741,1.08E-05,0.000521308,5.72E-05,4.37E-05,3.10E-05,0.001128898,0.000452838,0.000515389,0.000442716,0.00013374,7.49E-05,0.000278151,1.51E-05,0.001022427,0.000606528,0.000411778,0.000843869,0.001171069,-0.000244842,0.000152645,-0.000374824,0.001394535,0.00094518,-0.000703075
1407.804,0.000162741,0.00028767,0.000599832,0.000541059,-9.13E-05,0.000874324,0.000573058,0.001402633,-8.40E-05,-0.000221425,0.000103707,0.000405575,0.00026123,-0.00167953,0.00017579,0.000169208,-0.000221579,0.000656509,6.75E-05,0.000469093,0.000211597,0.000133229,0.000114788,0.000503063,0.000398455,0.000475868,0.000645213,0.000242264,0.000199382,0.000359046,-2.73E-05,0.00110305,0.000488218,0.000737673,0.000995792,0.001072916,-0.000482651,0.000134195,-0.00026605,0.001330711,0.001184464,-0.000535998
1409.732,-0.000195845,0.000123864,0.000538246,0.000381187,-0.000143106,0.000896293,0.000565388,0.001298478,-5.77E-05,2.35E-05,0.000121194,0.000478418,-1.57E-05,-0.001277362,0.000150885,4.12E-05,-0.000222624,0.000572843,6.61E-05,0.000380227,0.000244109,0.000154337,0.00014351,0.00026388,0.000286859,0.000408435,0.000723646,0.000361341,0.000229663,0.000230874,-0.000115282,-0.000145241,0.000432196,0.000931306,0.001092137,0.000750824,-0.000551054,0.000145469,-0.000268233,0.001017073,0.001268982,-0.000290901
1411.661,6.08E-05,3.94E-05,0.0003918,0.000263178,-0.00019099,0.000788919,0.000476256,0.000929298,-5.06E-05,0.00028924,0.000124516,0.00059002,-0.00034463,-0.000310811,0.000172297,5.45E-05,5.56E-05,0.000379484,2.36E-05,0.000246431,0.000209093,3.89E-05,0.000180615,0.000468704,9.08E-05,0.000494944,0.000729754,0.000230167,0.00021022,-4.23E-06,-0.00026428,-0.000579597,0.000509454,0.000975188,0.001062244,0.000305832,-0.000518952,0.000210142,-0.000193546,0.000547085,0.001179324,-2.04E-06
1413.589,0.000143694,1.23E-05,0.000192045,0.000143101,-0.000207855,0.000607173,0.000296238,0.000528836,-7.82E-05,0.00039291,0.000147071,0.000638662,-0.000582671,0.000813226,5.86E-05,-2.95E-05,0.000432537,6.59E-05,3.37E-06,0.000112733,0.000126394,8.09E-05,0.00022795,-0.000476491,-9.56E-05,0.000405461,0.000703913,6.48E-06,0.000160378,-0.000169112,-0.000384679,-0.000692003,0.000542877,0.000878438,0.00088892,-0.000168852,-0.000340197,0.000246551,-7.67E-05,1.68E-05,0.001014029,0.000284323
1415.518,-0.002515522,-4.24E-05,-3.98E-05,-1.97E-05,-0.000235236,0.000290097,0.000130733,-3.10E-05,-0.000132128,0.000414801,8.96E-05,0.000615849,-0.000709602,0.001302511,-0.000323026,-0.000245192,0.000346032,-0.000274795,-8.72E-06,-2.86E-05,-1.70E-05,7.14E-05,0.000284768,-0.001759464,-0.000213873,0.000265796,0.000648615,-0.000111983,4.68E-05,-0.000349107,-0.000436519,-0.001085974,0.000440544,0.000684287,0.000572902,-0.000595597,-0.000144041,0.000196803,0.000110825,-0.000464192,0.000744603,0.000377548
1417.446,-0.000859391,-0.000136875,-0.000176136,-0.000143211,-0.00016949,4.13E-05,-4.37E-06,-0.000473115,-0.000136127,0.000554278,5.54E-05,0.000598494,-0.000635299,0.001602844,-0.000612405,-0.000290393,-1.86E-05,-0.000539492,-1.47E-05,-0.00011396,-0.000103856,9.30E-05,0.000302956,-0.002481502,-0.000242588,0.000224513,0.000551372,-8.98E-05,-1.99E-05,-0.000544252,-0.000415239,-0.002939982,0.000260617,0.000502579,0.000274649,-0.000784594,0.000109947,0.000130808,0.00036511,-0.000861238,0.000443475,0.00036766
1419.375,0.00503899,-0.000277744,-0.000310097,-0.000296793,-9.79E-05,-0.00015354,-0.000242413,-0.000769003,-6.58E-05,0.000491626,1.50E-05,0.000575327,-0.000535551,0.001520243,-0.000787972,-0.000141824,-0.000289103,-0.000663113,-3.86E-05,-0.00021546,-0.000129836,0.000168791,0.000177875,0.000238866,-0.00028697,8.99E-05,0.000293009,-5.36E-05,-5.54E-05,-0.000679382,-0.00037121,-0.000430203,6.90E-05,0.000251025,-8.93E-05,-0.000911337,0.000303238,3.98E-05,0.000533683,-0.001173536,9.38E-05,0.000328217
