Sample ID,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT_x,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT_y,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200_y,PH_4500_STN,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,PH_1515_norm,PH_1515_BP_norm,PH_1515_STD_norm,PH_1430_norm,PH_1430_BP_norm,PH_1430_STD_norm,Py_Devol_1430,Py_Devol_1515
CI_Ref_bas_8_1_100x100_256s_051423_sp1,0.327963171,0.000639096,0.3245697,0.011713989,-,0.035504592,0.003171049,0.43589403,0.004199752,1521.251672,0.408637215,34.79938148,0.572052536,0.440485832,0.005657743,1420.81788,0.455196401,36.74791964,0.58061506,0.005307337,0.00035851,0.005442284,7.9e-05,4.65358486,-,4.547231892,-,0.052424125,0.053579353,-2.37604757,0.556033629,0.319404993,0.021770161,-0.396374974,0.074223554,0.121383421,0.056164377,-0.000409714,9.4e-05,0.299440332,0.028401329,0.040118779,0.017624996,0.253273469,0.024645902,CI_Ref_bas_8,0.4528728,0.4528031,31.5,1.0768575882904214,0.1336765836724942,1.0768575882904214,0.1336765836724942,-,0.2715143147037698,0.066667131071331,7226.398297052761,553.0994621525379,7188.535503084084,776.5174042536224,7264.261091021438,787.84311955168,1.8342862289461808,0.702196430523402,2.0218555577051625,0.7573709114191349,4.65358486,-,4.547231892,-,2935.478937598163,2935.478937598163,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.7187350793650794,0.6918952857142857,0.006666273015873016,0.7188457142857143,0.6991838603174604,0.008980544444444443,0.9726480194880329,0.9626569031881628
CI_Ref_bas_8_1_100x100_256s_060223_sp1,0.392082942,1.59e-05,0.2824397,-0.091606846,-,0.028874681,0.003128908,0.234826761,0.004081229,1519.681927,0.648722077,33.25351963,0.870161318,0.230479709,0.004908842,1421.262458,0.710268018,34.11204877,0.933525688,0.004425396,0.000375958,0.004953075,1.87e-05,9.475600705,-,5.10680717,-,0.590917548,0.044621689,3.0,0.457283156,-0.010201385,0.021264622,0.182663768,0.062132625,-0.235754149,0.04748184,0.000418638,7.78e-05,0.015159329,0.023422659,-0.080244212,0.016791444,0.187215381,0.021077408,CI_Ref_bas_8,0.2422202,0.2441947,31.5,1.290538954453506,0.1603411229404148,1.290538954453506,0.1603411229404148,-,0.2213529803841222,0.0563146642642616,3846.170837986355,297.86103505033253,3882.1030798776183,424.1468348360848,3810.2385960950905,418.31118476984653,1.533213214118044,0.5946188090951401,1.844606790432526,0.6907156035787545,9.475600705,-,5.10680717,-,2928.323108258458,2928.323108258458,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.3876106349206349,0.37274089047619047,0.006478141269841269,0.3844765079365079,0.3658408079365079,0.007791812698412699,0.9515296783670396,0.9616374188301384
CI_Ref_bas_8_1_100x100_256s_sp2,0.362608905,2.35e-05,0.2708265,-0.07702758,-,0.036877986,0.003106964,0.287668729,0.004105322,1520.693117,0.587060764,34.99611132,0.860306852,0.281328404,0.005230466,1420.877582,0.657047313,34.82663249,0.818369308,0.000646531,1.39e-05,0.004456567,0.000207643,2.501875521,*,11.36758364,-,0.550317755,0.043762309,3.0,0.449409443,-0.026878223,0.021361209,0.161648981,0.061745279,-0.214313196,0.047270543,0.000349994,7.63e-05,-0.011741397,0.023028342,-0.045717518,0.017119963,0.17528941,0.02406231,CI_Ref_bas_8,0.311482229,0.309101378,30.66,1.2236944398126215,0.1547026179214688,1.2236944398126215,0.1547026179214688,-,0.2898522830788156,0.0711216690414745,4822.152146728982,380.91723337897594,4875.885302902389,542.9408218683012,4768.418990555576,534.4221352913318,0.2296577573200791,0.0863852427635886,1.70165177261947,0.6443873128203991,2.501875521,*,11.36758364,-,2930.554628361153,2930.554628361153,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.5040792204827136,0.46912708577951734,0.006694915198956294,0.5079618868232224,0.45878735159817347,0.008529787997390736,0.903192470733218,0.9306614252622324
CI_Ref_bas_8_1_100x100_256s_sp3,0.430825191,0.000123625,0.313814,-0.09611906,-,0.037637546,0.003151094,0.240717556,0.004045668,1521.448013,0.735950389,36.8640586,1.145730858,0.235933508,0.00477916,1420.211647,0.806560042,34.63097222,0.886149809,0.008997106,0.001038467,0.004290677,5.27e-05,6.095612597,-,3.252961613,*,0.575064112,0.042542637,2.601778413,0.442006616,0.219535008,0.021656129,0.112087936,0.065891628,-0.3,0.030169982,0.00032243,7.6e-05,0.010271143,0.023592561,-0.005157282,0.017453783,0.092181575,0.027117269,CI_Ref_bas_8,0.274508228,0.266218369,31.74,1.4110428911445263,0.1744187300841447,1.4110428911445263,0.1744187300841447,-,0.287101481967639,0.0698378773416811,3920.450747210519,301.3656175273858,3959.7994993121,428.92968204655045,3881.1019951089374,423.44334871396353,3.101695841928334,1.235567405527095,1.5900130075539642,0.5945693892340926,6.095612597,-,3.252961613,*,2924.316200275445,2924.316200275445,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.4193736121613107,0.3792021991178324,0.006373137996219282,0.43243262129804666,0.3716658916194077,0.007528607435412729,0.8594769989918116,0.9042109186688014
CI_Ref_bas_8_1_100x100_256s_sp4,0.382222426,2.52e-05,0.2778483,-0.088497939,-,0.039923871,0.003180889,0.277962892,0.004105227,1521.429515,0.563007007,33.23182154,0.765216073,0.272036841,0.005059619,1422.32914,0.634597396,35.61511274,0.830236226,0.002838803,0.000205564,0.006145832,0.000436027,10.30406029,-,6.30614496,-,0.400664999,0.07069388,1.309474527,0.729206678,-0.094436692,0.022599901,0.009719418,0.095772662,-0.060214123,0.06387644,4.66e-05,0.00012385,0.088346733,0.037199223,-0.045632598,0.017465565,0.194125691,0.022005302,CI_Ref_bas_8,0.296875608,0.294138691,30.12,1.3169950399396797,0.1690970068348708,1.3169950399396797,0.1690970068348708,-,0.3203875470190096,0.0783718885804224,4759.1211751013925,382.4407855543431,4810.399008719597,546.1859734009691,4707.843341483188,535.4668059569408,1.029580894493174,0.3969758158016626,2.395986617746182,0.9241424693170196,10.30406029,-,6.30614496,-,2927.4416540561615,2927.4416540561615,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.48827803950863213,0.46142578353253655,0.0068147858565737055,0.49282139442231077,0.4515883814741035,0.008399101925630809,0.9163327456663262,0.9450062181720936
CI_Ref_bas_8_2_100x100_256s_sp1,0.370027184,0.000691295,0.3458883,-0.007292455,-,0.033625854,0.003153954,0.214455483,0.004100074,1521.811415,0.727572504,33.41639995,0.984747801,0.210553861,0.005116058,1422.003793,0.793431691,35.34481388,1.063924967,0.001929715,0.00010231,0.001668289,4.15e-06,10.29151846,-,3.930785036,*,0.487815734,0.055935458,2.387823381,0.576398374,0.139864462,0.021619596,0.068022484,0.076809572,-0.215744892,0.053872811,0.000264189,9.8e-05,0.074360696,0.029492099,-0.008810877,0.017469017,0.135615698,0.022370768,CI_Ref_bas_8,0.245163462,0.241281849,30.37,1.261596905693047,0.1608988121483948,1.261596905693047,0.1608988121483948,-,0.2670147893026484,0.0665990643774123,3638.997626092373,291.94687933871717,3672.403934439113,414.7118714394983,3605.5913177456328,411.03039438660863,0.6925281031476864,0.2636910528729247,0.6435673452448357,0.2419460725664934,10.29151846,-,3.930785036,*,2929.288524003607,2929.288524003607,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.39723715673361865,0.35307125946657886,0.006750204148831084,0.4036276950938426,0.3466477790582812,0.008422881132696739,0.8588305095805834,0.8888173059383345
CI_Ref_bas_8_2_100x100_256s_sp2,0.311796974,0.000561911,0.271235,-0.025612054,-,0.031537519,0.003151375,0.207072702,0.004179547,1522.193658,0.80924344,35.06695282,1.2125414,0.204946046,0.005422061,1420.906191,0.897502511,35.83990109,1.153231013,0.002598781,0.000110329,0.002370545,0.00031693,8.399106629,-,10.15097804,-,0.483743224,0.055038835,2.412653936,0.567013607,0.018162604,0.021964283,0.158523257,0.075566804,-0.192707754,0.054860224,0.000402991,9.63e-05,-0.016441852,0.028962054,-0.03460422,0.017456198,0.104081417,0.025717958,CI_Ref_bas_8,0.207480129,0.207474604,25.61,1.262398487164227,0.1836945374183421,1.262398487164227,0.1836945374183421,-,0.2973905085898501,0.0783297369039708,4189.265227550175,396.5242516153591,4210.888335903877,561.2832058327741,4167.642119196472,560.2562729024693,1.1075197946513702,0.4307066890300104,1.0859466810981864,0.4521480379218038,8.399106629,-,10.15097804,-,2929.261769777823,2929.261769777823,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.40506560718469353,0.4042809488481063,0.008159990238188208,0.40507639398672396,0.4001289457243264,0.010585827801639983,0.9877863821840981,0.9980628858074602
CI_Ref_bas_8_2_100x100_256s_sp3,0.302248702,1.31e-05,0.2523127,-0.03620614,-,0.033641438,0.003168825,0.217968549,0.004156086,1522.312,0.78479048,35.27350566,1.179744366,0.212602288,0.005375302,1421.45899,0.887518825,35.77774778,1.102588168,0.004656178,0.000118237,0.003170458,0.000101859,6.422707842,-,9.509556337,-,0.295798001,0.071587157,0.886871912,0.740507195,-0.075456323,0.022196925,0.004645717,0.096938397,-0.005883939,0.065706572,4e-05,0.000125645,0.105680216,0.037772972,-0.044695866,0.017843077,0.110905112,0.025911484,CI_Ref_bas_8,0.226296208,0.226748893,20.97,1.4957542434548077,0.2608051081238714,1.4957542434548077,0.2608051081238714,-,0.3877442440892895,0.1092638855329935,5351.0217951366085,621.5809439512149,5417.712283906037,887.6104669446781,5284.331306367181,870.4017109952069,2.4253957846423315,0.983061716914411,1.7752255198926656,0.7198576267631059,6.422707842,-,9.509556337,-,2921.511663093241,2921.511663093241,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.5406506747734859,0.5197151859799715,0.009909599427753935,0.5395713113972342,0.5069200953743443,0.012816647591797807,0.9394867456197056,0.9612772354306489
CI_Ref_bas_9_1_100x100_256s_050923_sp1,0.22834622,9.47e-05,0.1987274,-0.016561574,-,0.038561062,0.003214598,0.49638332,0.004224101,1521.881274,0.369367966,35.38671914,0.531656325,0.48851623,0.005861149,1420.305201,0.427554828,37.47991718,0.551818261,0.001578946,5.35e-06,0.002671009,0.000115485,6.368927358,-,7.528849348,-,0.230683382,0.07000678,1.05524806,0.724916369,0.115040887,0.022934106,-0.016931742,0.095121455,-0.16291175,0.066229379,0.000109777,0.000122848,0.041088291,0.036950583,-0.06410828,0.017971745,0.33781022,0.025938911,CI_Ref_bas_9,0.5303917,0.5241102,23.2,1.0167148817950542,0.1615749206528322,1.0167148817950542,0.1615749206528322,-,0.3989724861304609,0.1061243882708871,11209.275940039694,1161.5864366277635,11298.812362972496,1653.465125212527,11119.739517106893,1631.9268607190286,0.7367633220533625,0.2884092635623949,1.3410091790454364,0.5301079401796075,6.368927358,-,7.528849348,-,2937.012654725416,2937.012654725416,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,1.1295478448275862,1.0697916379310346,0.009103665948275861,1.1430855603448276,1.0528367025862069,0.012631786637931037,0.9210480292206684,0.9470972326048989
CI_Ref_bas_9_1_100x100_256s_050923_sp3,0.202298401,2.29e-05,0.1746734,-0.017250377,-,0.034858698,0.003188528,0.361401437,0.004175243,1521.495291,0.485505646,35.26547365,0.711838929,0.346191736,0.005285102,1420.908522,0.580862179,36.20447832,0.695227997,0.002862276,0.000153593,0.00337645,8.74e-06,6.577513922,-,8.044883557,-,0.279461892,0.056274671,1.800604091,0.583253349,0.044517377,0.022408568,0.134219902,0.081206151,-0.277999397,0.046139269,0.00023342,9.97e-05,-0.01136705,0.030426053,-0.081899353,0.017469225,0.231497371,0.025275539,CI_Ref_bas_9,0.3873125,0.3847663,28.7,0.7256820151402855,0.0963429132348329,0.7256820151402855,0.0963429132348329,-,0.2905719439373325,0.0731440568177441,6488.104133856516,544.9615945301925,6627.565801518509,785.5985779892546,6348.642466194523,755.4915170356455,1.0760210943604338,0.4097297690827007,1.3657313488256042,0.5151871519078639,6.577513922,-,8.044883557,-,2946.8860961965815,2946.8860961965815,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.6703245644599304,0.6296192282229965,0.007273942508710802,0.6747604529616725,0.6031214912891987,0.009207494773519164,0.8938305270292077,0.9392751834035361
CI_Ref_bas_9_1_100x100_256s_050923_sp4,0.232854533,2.25e-06,0.2041117,-0.016576067,-,0.029655344,0.003174202,0.408941503,0.004193002,1521.931269,0.445233678,34.90111577,0.609137289,0.399419552,0.005789086,1420.551246,0.516917782,37.62209175,0.674243253,0.002289133,4.07e-05,0.002645286,1.99e-05,9.335727355,-,5.988335193,-,0.286429668,0.066868279,1.571643276,0.692561715,0.067343824,0.022934744,0.085066986,0.090878227,-0.182277289,0.063511896,0.000202136,0.00011748,0.014129487,0.035378554,-0.088382658,0.017669815,0.267405237,0.024728599,CI_Ref_bas_9,0.4344857,0.4296831,26.4,0.9099996087474764,0.1293038060721012,0.9099996087474764,0.1293038060721012,-,0.2693072729083617,0.071187433782703,8074.993074247544,734.6359173967156,8170.111076163562,1050.451235854061,7979.875072331527,1027.2837609978717,0.9375250948831876,0.3576477524109142,1.1656822615719826,0.4451172456063529,9.335727355,-,5.988335193,-,2940.6187405110873,2940.6187405110873,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.81379375,0.7745104223484849,0.007941291666666668,0.8228895833333333,0.7564764242424243,0.01096417803030303,0.919292745422922,0.9517281526781016
CI_Ref_bas_9_1_100x100_256s_051423_sp1,0.533231376,6.05e-06,0.5114903,0.005989201,-,0.051731546,0.003166416,0.613337482,0.004141027,1521.048899,0.279780836,34.65722019,0.401561658,0.613019213,0.00545632,1421.098329,0.313809755,36.06127249,0.401448721,0.003180734,0.000148071,0.003230507,6.54e-05,11.05567448,-,7.727156714,-,0.363210662,0.073329062,0.052689687,0.758600311,0.274256381,0.022354914,-0.225430762,0.098583005,-0.07674478,0.067886094,-0.000168584,0.000128555,0.305389389,0.038602066,-0.032488482,0.01788271,0.356505604,0.024186247,CI_Ref_bas_9,0.6598024,0.657487649,40.39,2.4117234777574312,0.3829433909718743,2.4117234777574312,0.3829433909718743,-,0.5436956770562223,0.1406789525513102,14177.801425184112,1466.624961462432,14181.480904979991,2073.905719468811,14174.121945388231,2074.336081037322,1.5076291742028567,0.5958295316709299,1.64753081853101,0.6461397800058545,11.05567448,-,7.727156714,-,2891.3412762515363,2891.3412762515363,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.8139238041594453,0.7592689799455311,0.005126302302550137,0.8167893042832384,0.7588749851448378,0.0067545432037633074,0.9290951548524224,0.9328501956391885
CI_Ref_bas_9_1_100x100_256s_051423_sp2,0.533969218,7.22e-06,0.51342,0.007573998,-,0.064987337,0.003130935,0.68508212,0.004126894,1521.123649,0.251426341,34.80881872,0.36972591,0.673981357,0.004962723,1421.043312,0.28862666,35.97049823,0.342027872,0.002772372,4.67e-05,0.002940639,4.25e-05,6.436365684,-,8.424533017,-,0.547873046,0.046581989,2.124748647,0.483892152,0.186530552,0.022130647,0.027659632,0.071963211,-0.3,0.030843673,0.000178603,8.34e-05,0.195636242,0.025913964,-0.091129198,0.017232458,0.423895714,0.024585112,CI_Ref_bas_9,0.730460511,0.730901597,38.4,2.191909575439511,0.3208627245321871,2.191909575439511,0.3208627245321871,-,0.6199030318627113,0.1527998157309841,14260.226426776366,1335.691048333127,14376.703248182392,1903.3835755135965,14143.74960537034,1874.410112769899,1.1926507414980192,0.4586266478157082,1.36112863422097,0.5244411515561493,6.436365684,-,8.424533017,-,2898.3615772566964,2898.3615772566964,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.9516947877604167,0.8920340104166667,0.005373559895833334,0.9511204570312501,0.8775798919270833,0.00646187890625,0.9226800721606699,0.9373110180794967
CI_Ref_bas_9_1_100x100_256s_051423_sp3,0.497422477,6.6e-06,0.4789244,0.007281796,-,0.053172268,0.003252064,0.562054094,0.004221874,1521.101377,0.311130943,34.5976644,0.431255421,0.560535928,0.005466074,1421.169933,0.344052314,36.11710936,0.442909712,0.002587987,0.000228928,0.003228339,3.39e-05,9.838814366,-,8.437277155,-,0.393073676,0.070716905,0.648918041,0.732088081,0.216939859,0.022744178,-0.134552976,0.096202493,-0.148864653,0.06489476,-4.89e-05,0.000124166,0.247897841,0.037369483,-0.049392092,0.017663314,0.338037664,0.02359032,CI_Ref_bas_9,0.605764729,0.602121433,43.53,1.8064503076463647,0.2406608961342122,1.8064503076463647,0.2406608961342122,-,0.4487189447951422,0.1077939717985652,10420.823950412872,869.4004481226614,10434.91684301254,1230.1744930248412,10406.731057813207,1228.8609658926482,0.9849588129540798,0.3839622000296747,1.321997980497333,0.4991360277648888,9.838814366,-,8.437277155,-,2910.8286848169846,2910.8286848169846,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.6916166241672409,0.6455939512979554,0.004849384332644153,0.695801434642775,0.6438501355387088,0.0062785136687342055,0.9253360276114723,0.933456381380797
CI_Ref_bas_9_1_100x100_256s_060223_sp1,0.327829922,1.56e-05,0.3123577,3.21e-05,-,0.025987175,0.003156913,0.105479104,0.004100283,1517.519882,1.495652906,34.45819078,1.917144905,0.102717023,0.00493164,1419.299854,1.653260569,34.36513259,1.807686327,0.001023472,0.000170568,0.005054646,0.000116736,3.09896189,*,9.918930795,-,0.151036155,0.068714547,-0.516898835,0.710336743,-0.081855817,0.021843075,-0.175025783,0.093378298,0.159529722,0.061361188,-0.000257841,0.000120592,0.200656941,0.036286362,-0.014403467,0.017327099,0.078608738,0.019877192,CI_Ref_bas_9,0.1143434,0.1122822,23.2,1.4671820372707058,0.233265848330207,1.4671820372707058,0.233265848330207,-,0.2702608193365033,0.0763909411809822,2381.706954692503,257.52558984485137,2413.304408602508,365.81297530457533,2350.1095007824983,362.5721787431691,0.4800281908120881,0.2105008287163074,2.5508046603827315,1.0011584223709389,3.09896189,*,9.918930795,-,2921.970052635014,2921.970052635014,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.24198750000000002,0.22732565517241382,0.008836816810344827,0.24642974137931034,0.22137289439655175,0.010628534482758622,0.8983205239655285,0.9394107347380084
CI_Ref_bas_9_1_100x100_256s_060223_sp2,0.332207085,0.001800864,0.2889893,-0.027340038,-,0.025255334,0.003164506,0.100682892,0.004085729,1522.865151,1.579235823,34.26357993,2.002698479,0.104187912,0.004876374,1421.659296,1.603697823,36.88843883,1.644253216,0.000621939,0.000143506,0.005702685,7.67e-05,2.497271507,*,16.58436271,-,0.445924876,0.051933522,1.669358585,0.540236365,0.321044394,0.021697643,0.077538657,0.076849413,-0.296649087,0.039620685,0.000323608,9.23e-05,0.048376948,0.028369805,-0.008976617,0.016840242,0.052414322,0.022965965,CI_Ref_bas_9,0.1068271,0.1161812,25.5,1.3508880980860394,0.1977441847599775,1.3508880980860394,0.1977441847599775,-,0.2386449279343905,0.0658869683620241,2129.466559485093,210.7756429194173,2093.034707144013,290.51110682176034,2165.8984118261733,305.4648644370913,0.2650413545108135,0.124393743593086,2.6148146740513742,1.0047475681760456,2.497271507,*,16.58436271,-,2925.825973416955,2925.825973416955,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.22780627450980392,0.19741743529411762,0.008011233333333333,0.20946490196078432,0.20429002352941172,0.009561517647058823,0.9752947707089303,0.8666022730011395
