Sample ID,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,ERR_5200_y,PH_4500_S2N,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
CI_Ref_bas_9_1_100x100_256s_060223_sp2,0.332207085,0.001800864,0.2889893,-0.027340038,-,0.025255334,0.003164506,0.100682892,0.004085729,1522.865151,1.579235823,34.26357993,2.002698479,0.104187912,0.004876374,1421.659296,1.603697823,36.88843883,1.644253216,0.000621939,0.000143506,0.005702685,7.67e-05,2.497271507,*,16.58436271,-,0.445924876,0.051933522,1.669358585,0.540236365,0.321044394,0.021697643,0.077538657,0.076849413,-0.296649087,0.039620685,0.000323608,9.23e-05,0.048376948,0.028369805,-0.008976617,0.016840242,0.052414322,0.022965965,CI_Ref_bas_9,0.1068271,0.1161812,25.5,1.351408417,0.197532188,1.351408417,0.197532188,-,0.238563916,0.065722758,2109.211399,208.9963537,2073.126081,288.4096954,2145.296717,302.5520635,0.264892587,0.124769734,2.613611288,1.002185749,2.497271507,*,16.58436271,-,2925.887197,2925.887197,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_060223_sp3,0.384098511,0.000454356,0.3699348,0.000878392,-,0.033328771,0.003183998,0.142790429,0.004153326,1520.514516,1.048873475,32.85187332,1.379521577,0.141494469,0.004860275,1421.676508,1.139018103,34.71950467,1.478945912,0.005282358,0.000451519,0.003967102,8.32e-06,6.340616331,-,3.199756483,*,0.431046517,0.064944499,0.955244965,0.672982088,0.183650346,0.021906041,0.085591004,0.090156449,-0.218688623,0.056129568,0.000229677,0.000114381,0.114090669,0.034605667,-0.005945526,0.017108978,0.091294872,0.020809597,CI_Ref_bas_9,0.1593539,0.1473351,28.7,1.388875762,0.184998413,1.388875762,0.184998413,-,0.279842701,0.070778985,2601.578132,225.6664872,2613.437859,318.4824269,2589.718406,319.7974322,1.999829137,0.778889136,1.616136457,0.607220216,6.340616331,-,3.199756483,*,2924.642698,2924.642698,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_1_100x100_256s_060223_sp4,0.400103949,0.003336498,0.3720276,-0.013941488,-,0.022267017,0.003183595,0.117955729,0.004102403,1516.61618,1.416044845,35.79104113,1.739281706,0.117378047,0.005006921,1418.193707,1.42997331,33.81381854,1.619552535,0.001008314,2.21e-05,0.000730048,7.81e-06,4.929377889,-,6.460608605,-,0.340996228,0.072242807,0.926265785,0.748204767,0.060962719,0.02205146,-0.070335512,0.097610449,-0.045189777,0.064723091,-1.01e-05,0.000126896,0.147099994,0.038175386,-0.040684151,0.017277066,0.097146623,0.020323941,CI_Ref_bas_9,0.1371018,0.1412241,26.4,1.576129048,0.224649362,1.576129048,0.224649362,-,0.203683048,0.057722738,2346.202576,223.0909872,2351.961881,313.8217125,2340.443271,317.1660243,0.415871365,0.158730478,0.324006883,0.123520527,4.929377889,-,6.460608605,-,2918.452479,2918.452479,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_2_100x100_256s_sp1,0.323530876,1.32e-05,0.3064432,-0.002618914,-,0.033150287,0.003158421,0.187192901,0.004178319,1518.858943,0.894010317,34.09353281,1.20027176,0.185018922,0.005270914,1419.901054,1.015196776,35.61294241,1.211024617,0.004378077,2.04e-05,0.003106005,0.000376614,11.95459151,-,6.717632197,-,0.172334124,0.070488219,-0.274447409,0.731136062,-0.034657269,0.022126627,-0.173581449,0.09537299,0.103395334,0.064621355,-0.000219105,0.000123867,0.19136909,0.037302102,0.001987099,0.017438232,0.144371483,0.021407759,CI_Ref_bas_9,0.2047507,0.2032938,26.7,1.255593067,0.17685554,1.255593067,0.17685554,-,0.298740688,0.077245578,3655.827103,334.6228377,3677.179706,473.4345143,3634.4745,473.0217063,1.77893818,0.676505116,1.358060791,0.552456627,11.95459151,-,6.717632197,-,2929.078772,2929.078772,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_2_100x100_256s_sp2,0.283441482,0.001231386,0.2565635,-0.01350754,-,0.01456916,0.00308155,0.131327508,0.004118927,1523.08891,1.1236369,34.86794406,1.643519934,0.134857182,0.004853297,1419.530903,1.069032823,33.37935173,1.398061671,0.001459243,5.84e-05,0.002443987,4.06e-05,5.911100294,-,6.312482825,-,0.487242769,0.02171565,3.0,0.212545826,0.027622621,0.02065003,0.120166263,0.035644999,-0.139722911,0.035053081,0.000443241,3.67e-05,-0.018225796,0.011213921,0.028034402,0.017114902,-0.028308349,0.024539462,CI_Ref_bas_9,0.1528473,0.1413302,24.4,1.20297726,0.182571621,1.20297726,0.182571621,-,0.143582804,0.048060276,2859.166124,289.9726254,2821.252882,402.5051759,2897.079365,417.5237447,0.648434199,0.252799578,1.168629336,0.45255581,5.911100294,-,6.312482825,-,2930.836921,2930.836921,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_chip2_100x100_256s_sp1,0.331575641,0.000432826,0.2996795,-0.016175001,-,0.059241458,0.003154302,0.687346366,0.004164704,1521.216516,0.264396762,34.90097633,0.37058015,0.67313475,0.005129586,1421.17925,0.308493333,37.12210181,0.368829227,0.001871661,0.000109246,0.001944144,3.89e-06,11.44512596,-,7.036321861,-,0.351530854,0.040245201,1.535922362,0.417493671,0.195770608,0.022765643,0.002264692,0.067537125,-0.3,0.012803105,0.000166308,7.32e-05,0.079063927,0.023232317,-0.103528264,0.017310276,0.446555372,0.025067708,CI_Ref_bas_9,0.73344574,0.73682838,39.1,0.874893186,0.095009484,0.874893186,0.095009484,-,0.362971114,0.081149584,9085.04835,581.7204438,9179.950967,829.72262,8990.145733,815.5703971,0.517063513,0.191837808,0.577942631,0.21069002,11.44512596,-,7.036321861,-,2941.889218,2941.889218,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_chip2_100x100_256s_sp3,0.310800301,0.000420909,0.2802283,-0.015342661,-,0.055797293,0.003152917,0.636816155,0.004149363,1521.12728,0.289361056,35.33349614,0.414667839,0.620612036,0.005084113,1420.8632,0.344177473,36.73167546,0.394467496,0.001771858,0.000185563,0.002044876,1.21e-05,8.664934622,-,8.248669118,-,0.333693929,0.040791681,1.529206952,0.422012807,0.179602816,0.022618261,0.0053247,0.067384514,-0.3,0.014034514,0.000168714,7.39e-05,0.067429394,0.023384725,-0.077667401,0.017273256,0.382768411,0.025474701,CI_Ref_bas_9,0.679371398,0.684009539,41.1,0.779308428,0.082201335,0.779308428,0.082201335,-,0.324874019,0.072287641,7979.458927,490.9701655,8082.287942,702.1835562,7876.629912,686.400078,0.465158692,0.17781291,0.577668657,0.209932695,8.664934622,-,8.248669118,-,2945.138509,2945.138509,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
CI_Ref_bas_9_chip2_100x100_256s_sp4,0.313424758,5.79e-06,0.2871723,-0.010794783,-,0.056213645,0.003206577,0.643849697,0.004163126,1521.054425,0.281955565,35.13534383,0.401616964,0.626250862,0.005108088,1421.108193,0.328656604,36.61912789,0.389546255,0.00196237,0.000146603,0.001854186,7.2e-05,10.24135348,-,5.446902638,-,0.313592531,0.041330924,1.339758655,0.427864336,0.138907044,0.022614383,0.004726158,0.068402581,-0.3,0.015944819,0.000121749,7.49e-05,0.08334583,0.023658412,-0.103330112,0.017010744,0.406574716,0.024752754,CI_Ref_bas_9,0.687045593,0.690460787,39.68,0.813928699,0.087465629,0.813928699,0.087465629,-,0.338975819,0.076029043,8347.443315,528.0158818,8463.107603,756.3037309,8231.779026,737.0262901,0.533553832,0.199792698,0.542488136,0.198962404,10.24135348,-,5.446902638,-,2943.960094,2943.960094,0.611340431,0.419160164,59.35612329,7.025013318,25.56181097,8.060731974,286.4729207,17.69133343,0.566919301,0.280051423,0.526843521,0.260430411
LMT_BA3_1_50x50_256s_sp1,0.065162774,0.001181154,0.0864346,0.022689235,-,0.043323711,0.003225385,0.323035261,0.003791231,1527.13915,0.567101877,35.12652508,0.975760251,0.310757601,0.005039604,1427.542953,0.719332394,36.50456992,0.773723934,0.003405826,0.000131565,0.001861892,0.000179393,8.425393728,-,6.032202131,-,0.362601285,0.06254695,1.533170975,0.647917586,-0.194012051,0.022231527,0.285129092,0.087353284,-0.229696549,0.052380485,0.000251499,0.000110303,0.065725751,0.033409619,-0.060111605,0.018424268,0.256670292,0.032821418,CI_LMT_BA3,0.318872266,0.32500149,15.62,0.434833559,0.13325871,0.434833559,0.13325871,-,0.545579672,0.163635499,10133.00895,1696.394925,10329.30279,2443.466719,9936.715101,2353.825261,1.648127216,0.549618663,1.039474935,0.376977697,8.425393728,-,6.032202131,-,2694.765803,2694.765803,0.679495151,0.296776995,64.22023649,7.383187153,34.03007141,8.483449612,327.4045154,15.1249908,0.885578606,0.295114178,0.767601571,0.27420938
LMT_BA4_1_50x50_256s_sp1,0.110482369,0.000196739,0.1338372,0.029349403,-,0.10395948,0.003145676,0.884405392,0.003901618,1528.475581,0.202983272,35.4966238,0.314569738,0.865846941,0.004598393,1425.060688,0.2389817,40.0,0.174324427,0.003740579,0.000252346,0.004400814,6.24e-05,3.521525696,*,2.958246395,*,0.565687426,0.035167888,1.648702693,0.3694732,0.05359133,0.021555346,0.020308477,0.060841445,-0.3,0.007804534,0.000138855,6.42e-05,0.235313856,0.020566361,-0.190873367,0.017725035,0.815106928,0.031790661,CI_LMT_BA4,0.927469519,0.966047241,35.34,0.325368164,0.037063967,0.325368164,0.037063967,-,0.576915812,0.104791569,12376.38012,834.0371965,12507.61059,1192.399872,12245.14964,1166.471056,0.796913728,0.193676566,1.082101451,0.269725238,3.521525696,*,2.958246395,*,2696.688541,2696.688541,0.680078682,0.298267501,64.2618823,7.386284497,34.10257537,8.48702449,326.9060091,15.15779034,0.888306919,0.295240763,0.769662905,0.274326953
ND70_02_01_06032022_150x150_sp1,3.23051504,0.005652334,2.930676,-0.030427625,*,0.337183656,0.00313668,0.359059341,0.003581251,1525.162086,0.477693359,31.00677377,0.579375234,0.362206622,0.003986304,1431.282046,0.567797911,37.85570465,0.671749935,0.012815043,0.000106221,0.016479487,0.000232495,12.85768183,-,11.76669042,-,2.019942297,0.027932343,2.8285539,0.287689955,0.766425517,0.021069653,-0.014096114,0.049376219,-0.3,0.006517701,0.000268245,5.05e-05,1.032915049,0.016157405,-0.106823283,0.016853944,0.343184528,0.022063412,ND70-2,0.316455906,0.362817312,119.5,1.905029003,0.179834587,2.775000852,0.212778717,*,0.585031672,0.098800855,1372.923519,42.33760199,1353.92859,58.90761517,1365.796248,59.67834974,0.894753123,0.220901375,1.301874127,0.342872112,12.85768183,-,11.76669042,-,2784.623206,2811.368737,0.65435162,0.236976531,62.42577555,7.250206648,30.90597417,8.328720316,347.4050464,13.76860365,0.76801932,0.289622686,0.678781492,0.269137062
ND70_02_01_06032022_150x150_sp2,3.229339646,0.005508781,3.011005,-0.005930488,*,0.350317963,0.003148596,0.362102101,0.003686116,1524.925107,0.488639474,30.99177582,0.581506016,0.361867183,0.004667912,1431.728231,0.571302614,37.62781098,0.72553053,0.008214852,6.93e-05,0.016635723,0.000311069,10.45775943,-,16.51878452,-,2.009968767,0.037091869,2.08079,0.387831409,0.676163447,0.022053212,0.065589117,0.064193686,-0.3,0.007215738,0.000288863,6.77e-05,1.046732281,0.021651319,-0.120185802,0.017002424,0.346844215,0.022455294,ND70-2,0.288433199,0.333362993,119.5,1.940476318,0.181997977,2.775053683,0.212866151,*,0.608053203,0.102821263,1378.054048,42.81072194,1365.925099,59.47452511,1365.038939,60.37308795,0.573785025,0.141544079,1.314720089,0.346435866,10.45775943,-,16.51878452,-,2784.653959,2810.292343,0.65435162,0.236976531,62.42577555,7.250206648,30.90597417,8.328720316,347.4050464,13.76860365,0.76801932,0.289622686,0.678781492,0.269137062
ND70_02_01_06032022_150x150_sp3,3.230187453,0.003182242,2.957131,-0.000672624,*,0.339925251,0.003100966,0.367404185,0.00331505,1524.487196,0.456765223,31.43865244,0.582137802,0.356513284,0.003690692,1431.298718,0.548349987,35.95245509,0.592762574,0.012902272,7.85e-05,0.014731976,0.000253226,9.700979515,-,14.42372113,-,2.039998859,0.017413556,3.0,0.170959166,0.428987903,0.020054047,0.229158981,0.032720275,-0.3,0.014833272,0.000377502,3e-05,1.007118319,0.009596813,-0.139046691,0.017023711,0.343137207,0.022060369,ND70-2,0.281350617,0.328214452,119.5,1.770447295,0.162358094,2.770677529,0.212200693,*,0.588929342,0.099477898,1377.966396,42.29599,1383.376938,59.89110186,1342.369726,58.47336736,0.899531242,0.222081673,1.162125989,0.30602454,9.700979515,-,14.42372113,-,2784.631777,2815.470025,0.65435162,0.236976531,62.42577555,7.250206648,30.90597417,8.328720316,347.4050464,13.76860365,0.76801932,0.289622686,0.678781492,0.269137062
ND70_02_01_100x100_256s_20231013_sp6,1.10553918,0.002626624,1.050466,-0.031212713,-,0.142164338,0.003187607,0.138882799,0.003746875,1524.436145,1.185328312,31.39053772,1.475935029,0.133243809,0.004596503,1431.846489,1.459067692,36.40935658,1.61285558,0.004389353,0.000268315,0.006889003,0.000173456,9.161902193,-,10.68286678,-,0.672453044,0.066188089,-0.105625112,0.685377039,0.469500788,0.021648922,-0.214212659,0.091592432,-0.202242029,0.055327259,6.6e-06,0.000116565,0.396471857,0.035232374,-0.085002647,0.017273387,0.164452935,0.021896556,ND70-2,0.143963,0.160454,49.55366818,2.299851248,0.219758333,2.299851248,0.219758333,-,0.597362265,0.107887678,1242.524032,67.63998541,1268.271535,95.71756027,1216.776529,95.59717129,0.742194821,0.195137551,1.318001598,0.357669816,9.161902193,-,10.68286678,-,2799.468936,2799.468936,0.65435162,0.236976531,62.42577555,7.250206648,30.90597417,8.328720316,347.4050464,13.76860365,0.76801932,0.289622686,0.678781492,0.269137062
ND70_02_01_100x100_256s_20231013_sp7,1.144566189,0.004036737,1.091131,-0.03198489,-,0.138623851,0.003131339,0.129985022,0.003546786,1525.063848,1.204819759,31.0082974,1.633314962,0.12727879,0.004154864,1431.145907,1.487035409,36.449423,1.597386345,0.001610435,8.56e-05,0.009859613,0.000528983,1.97665177,*,10.54842909,-,0.971989738,0.037640017,3.0,0.387677048,0.480881606,0.020634468,-0.052190368,0.056705162,-0.3,0.03196805,0.000486652,6.63e-05,0.263006156,0.02037237,-0.045015457,0.016768842,0.131887789,0.02244002,ND70-2,0.141276,0.167948,49.56545985,2.382573562,0.22753892,2.382573562,0.22753892,-,0.582860836,0.105217229,1175.417864,63.61006855,1187.782422,89.65840967,1163.053305,90.25703773,0.272483625,0.071160898,1.887553322,0.521855312,1.97665177,*,10.54842909,-,2797.000373,2797.000373,0.65435162,0.236976531,62.42577555,7.250206648,30.90597417,8.328720316,347.4050464,13.76860365,0.76801932,0.289622686,0.678781492,0.269137062
ND70_02_01_100x100_256s_20231013_sp8,1.154293616,0.003695072,1.101676,-0.03080593,-,0.13811032,0.003107727,0.127061025,0.003521541,1524.738035,1.234830609,30.98586481,1.579395575,0.123946219,0.004268432,1431.165428,1.420148016,35.59480246,1.623282527,0.001918653,0.000203142,0.010093145,0.000629402,1.733175182,*,7.024641248,-,0.974479853,0.029841951,3.0,0.302803375,0.427878113,0.020483775,-0.077071751,0.045344232,-0.27034034,0.032823979,0.000453089,5.18e-05,0.277659782,0.015798445,-0.037636302,0.016720428,0.122002246,0.021693376,ND70-2,0.138794,0.166893,49.50022297,2.406604935,0.2297798,2.406604935,0.2297798,-,0.581615738,0.105080073,1148.637378,62.68972313,1162.891081,88.15807439,1134.383675,89.15245069,0.325144751,0.090936085,1.935303027,0.539629192,1.733175182,*,7.024641248,-,2796.284823,2796.284823,0.65435162,0.236976531,62.42577555,7.250206648,30.90597417,8.328720316,347.4050464,13.76860365,0.76801932,0.289622686,0.678781492,0.269137062
ND70_03_01_30June2022_150x150_sp1,0.938791418,0.00240945,0.8512006,-0.066109267,-,0.148630691,0.003147121,0.131158395,0.003682064,1523.738961,1.247180407,30.18338775,1.443667751,0.126676174,0.004361382,1433.038061,1.480772138,35.91065496,1.652291937,0.004167453,0.000137891,0.009133614,0.000486306,18.95468869,-,15.56149816,-,0.590618931,0.052466804,1.335309683,0.547032542,0.386475672,0.020909096,0.01512157,0.077388313,-0.291980781,0.03929035,0.000265413,9.34e-05,0.157096857,0.028677582,-0.074716194,0.01664984,0.139412263,0.019928887,ND70-3,0.12695089,0.141618387,30.0,3.267155244,0.418171942,3.267155244,0.418171942,-,1.058979231,0.216171588,1945.032712,157.4069552,1978.845348,224.3578207,1911.220075,220.8424018,1.206641035,0.339225283,2.979664194,0.892717751,18.95468869,-,15.56149816,-,2778.822079,2778.822079,0.649720341,0.229493466,62.09524723,7.225817041,30.33053528,8.300069177,349.9077908,13.59268007,0.746365645,0.288603089,0.662421397,0.268201411
ND70_03_01_30June2022_150x150_sp2,0.944108094,0.002712098,0.8552208,-0.067950616,-,0.149054059,0.003104071,0.133101232,0.003761458,1523.453826,1.199309339,29.80330961,1.356531011,0.12876663,0.004359858,1433.038079,1.441674255,35.99368424,1.624931469,0.002695332,0.000243299,0.010467037,0.000231804,7.416060449,-,15.88177563,-,0.597447408,0.047090499,1.295894298,0.490604621,0.403615762,0.021176562,0.017517036,0.071910519,-0.3,0.032065626,0.000276904,8.4e-05,0.158175264,0.025991928,-0.082212654,0.016671452,0.1492094,0.019493079,ND70-3,0.127281421,0.141806731,26.6,3.723302042,0.522407723,3.723302042,0.522407723,-,1.203451632,0.256160254,2238.586368,202.6155521,2275.640861,289.3837786,2201.531875,283.6710711,0.884352758,0.268727788,3.869495225,1.167557444,7.416060449,-,15.88177563,-,2765.63251,2765.63251,0.649720341,0.229493466,62.09524723,7.225817041,30.33053528,8.300069177,349.9077908,13.59268007,0.746365645,0.288603089,0.662421397,0.268201411
ND70_03_01_30June2022_150x150_sp3,1.028337132,0.002937548,0.9510617,-0.055245212,-,0.163724861,0.003170748,0.144597342,0.003709397,1523.376545,1.136415195,30.28538764,1.323378506,0.1393542,0.004383835,1432.869608,1.366555852,35.77597658,1.570144141,0.00205325,8.83e-05,0.010784627,0.000202979,3.197157819,*,16.19715155,-,0.584544103,0.057074228,0.645027337,0.594232772,0.405254318,0.02128853,-0.025969073,0.082218285,-0.267398508,0.044286128,0.000196341,0.000101225,0.213669764,0.030921303,-0.08598998,0.017006141,0.153796096,0.020193571,ND70-3,0.140806098,0.157009582,26.6,4.069991198,0.572448524,4.069991198,0.572448524,-,1.32663322,0.281973412,2436.056116,219.8929874,2481.037693,314.9599381,2391.074539,306.9396376,0.676093099,0.196585936,4.001170786,1.207074999,3.197157819,*,16.19715155,-,2755.770629,2755.770629,0.649720341,0.229493466,62.09524723,7.225817041,30.33053528,8.300069177,349.9077908,13.59268007,0.746365645,0.288603089,0.662421397,0.268201411
ND70_03_01_30June2022_150x150_sp4,1.084763632,3.6e-05,1.010081,-0.048538343,-,0.162435497,0.003198369,0.151790003,0.003637166,1521.391153,1.035483888,30.90500397,1.35555565,0.140883127,0.004143368,1432.093975,1.232962032,32.85427638,1.393001013,0.008755541,0.000767725,0.0138805,0.000218378,3.313308517,*,4.923771913,-,0.542422033,0.071573426,0.790779191,0.741410964,-0.184099879,0.021198293,0.047478003,0.097716313,0.132151028,0.059497032,4.95e-05,0.000126002,0.247386371,0.037989576,-0.10730191,0.017314551,0.142908479,0.020617944,ND70-3,0.124916181,0.143899934,23.3,4.935850939,0.77778575,4.935850939,0.77778575,-,1.481610518,0.329183702,2952.473929,304.3109356,3062.502025,444.8014813,2842.445834,415.4181319,3.19634491,0.967607179,5.746743636,1.736109332,3.313308517,*,4.923771913,-,2713.799621,2713.799621,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_03_01_06032022_150x150_sp1,2.693703384,0.00651863,2.748995,0.133411022,*,0.53161254,0.00309296,0.47361301,0.003511238,1522.730835,0.369480537,31.20570158,0.441082392,0.45258907,0.004442206,1432.136109,0.440771342,34.91020392,0.512827998,0.014457346,3.12e-05,0.018826227,0.000107618,11.58064893,-,15.19833539,-,1.670430633,0.016115591,3.0,0.147952673,0.573847591,0.020035389,-0.183134005,0.029343387,-0.199426158,0.030325112,0.000401771,2.59e-05,0.996895923,0.007957976,-0.258588187,0.016577664,0.458214851,0.02066451,ND70-3,0.477138263,0.538978056,112.3,2.630545707,0.235558829,2.487479487,0.192403614,*,1.005039749,0.172796054,1851.03784,57.5357055,1896.044213,82.90784517,1811.877776,80.03672497,1.110721122,0.283027769,1.62966011,0.439228929,11.58064893,-,15.19833539,-,2802.066639,2797.648598,0.649720341,0.229493466,62.09524723,7.225817041,30.33053528,8.300069177,349.9077908,13.59268007,0.746365645,0.288603089,0.662421397,0.268201411
ND70_03_01_06032022_150x150_sp2,5.958702195,0.0058766,4.235761,0.036250061,*,0.555009593,0.003152241,0.514793163,0.003664696,1523.214533,0.346023055,30.87439606,0.39947182,0.497393935,0.004323617,1432.292101,0.410793439,35.81297243,0.487919319,0.013712477,0.000120383,0.018928527,7.61e-05,14.02768749,-,15.31874296,-,1.911960248,0.033906943,2.283482639,0.358035726,0.756901045,0.021122902,-0.105055138,0.05903801,-0.3,0.010041619,0.000352381,6.2e-05,1.027814304,0.019873998,-0.264891353,0.016658157,0.497741262,0.020876327,ND70-3,0.445742164,0.512862021,112.3,2.772861744,0.246375824,5.510892855,0.425844362,*,1.050870164,0.180386857,2090.204372,64.8488895,2064.040228,90.26130488,1994.278799,87.57144584,1.055098288,0.269114044,1.641009569,0.442511976,14.02768749,-,15.31874296,-,2711.814945,2793.396682,0.649720341,0.229493466,62.09524723,7.225817041,30.33053528,8.300069177,349.9077908,13.59268007,0.746365645,0.288603089,0.662421397,0.268201411
ND70_03_01_06032022_150x150_sp3,6.003929552,0.004875134,6.0,-0.006000136,*,0.544000388,0.003138804,0.511951557,0.003500812,1523.03852,0.338860985,30.90611139,0.394472621,0.489624406,0.003990441,1432.341087,0.406989984,35.32925674,0.459661852,0.013527629,7.25e-05,0.017531834,3.52e-06,11.36899084,-,16.10346648,-,1.919336967,0.030311096,2.885837254,0.313864242,0.612670375,0.020840665,-0.009520558,0.050456116,-0.3,0.019568368,0.000406284,5.4e-05,0.992140267,0.017011154,-0.27646013,0.01672403,0.501587799,0.020370055,ND70-3,0.467781615,0.531831336,112.3,2.627831147,0.230212036,5.544120949,0.429140744,*,1.028429684,0.176607621,2069.213845,64.01617044,2049.467694,89.51913393,1960.086631,85.96218423,1.039263111,0.26499824,1.51756907,0.409040427,11.36899084,-,16.10346648,-,2710.606792,2797.729945,0.649720341,0.229493466,62.09524723,7.225817041,30.33053528,8.300069177,349.9077908,13.59268007,0.746365645,0.288603089,0.662421397,0.268201411
ND70_04_02_150x150_29June2022_256s_sp1,1.865966771,0.003621025,1.72656,-0.103131272,-,0.337276027,0.00313335,0.409032254,0.00360462,1522.257139,0.440925374,31.21162799,0.530403684,0.391526285,0.004279788,1432.846435,0.524692315,34.39297894,0.582818347,0.007148407,0.000212746,0.007435724,9.71e-07,8.370663676,-,14.6701443,-,1.037583823,0.039571226,2.660375496,0.41347778,0.361650934,0.020700977,-0.023928902,0.062244247,-0.3,0.026957192,0.00043944,7.08e-05,0.282413108,0.022057714,-0.185858775,0.01663358,0.298950973,0.020879874,ND70-4,0.42156086,0.458242703,46.6,4.214506721,0.413801778,4.214506721,0.413801778,-,1.527054405,0.27377531,4008.780152,212.2268185,4096.440926,305.931781,3921.119378,294.222085,1.295376006,0.329670182,1.528114513,0.409533687,8.370663676,-,14.6701443,-,2733.580425,2733.580425,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_04_02_150x150_29June2022_256s_sp2,1.941985304,0.0023746,1.804573,-0.092016179,-,0.353381475,0.003197663,0.42925437,0.003688611,1522.103656,0.421397061,31.12057308,0.488578588,0.409371674,0.004493168,1432.895842,0.48763916,34.24513118,0.579656115,0.009025831,0.000744964,0.009709518,0.000357357,7.745510039,-,9.141723747,-,0.761686531,0.068147291,-0.541249777,0.7042655,0.463335933,0.021513047,-0.361672855,0.093316823,-0.166958885,0.057707256,-8.21e-05,0.000119765,0.461179562,0.036092859,-0.222243196,0.017196708,0.333513185,0.020614323,ND70-4,0.426015791,0.454666029,43.3,4.745881246,0.482569516,4.745881246,0.482569516,-,1.731174708,0.314226179,4543.761982,255.2095002,4651.48847,368.7571411,4436.035495,352.9103667,1.76970899,0.475971211,2.159028588,0.588797314,7.745510039,-,9.141723747,-,2718.953583,2718.953583,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_04_02_150x150_29June2022_256s_sp3,1.777926883,0.00277424,1.645648,-0.095997616,-,0.331573122,0.003132698,0.4098948,0.003679636,1522.318629,0.450422958,31.24752615,0.514820613,0.388482342,0.004437192,1432.927771,0.526015353,34.67417383,0.609214233,0.008456002,0.000197672,0.008937721,0.000253893,11.33690846,-,8.981498209,-,0.878425253,0.048528174,1.21298938,0.508777224,0.372696387,0.020697937,-0.079507134,0.074286338,-0.3,0.033229878,0.000205825,8.68e-05,0.339149553,0.02692308,-0.221998245,0.016708414,0.33684508,0.020697449,ND70-4,0.402861672,0.42791708,40.0,4.701308027,0.499761968,4.701308027,0.499761968,-,1.757560649,0.323789217,4680.467184,280.9254743,4805.997214,407.8568792,4554.937153,386.4314359,1.793963567,0.461949247,2.150410628,0.588048231,11.33690846,-,8.981498209,-,2720.168557,2720.168557,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
